review_id,review_text,star_rating,date,business_name,business_category,platform,aspects,aspect_sentiments,aspect,sentiment,macro_category,clean_text,token_count,char_count,flag_reason
9544,عايز احجز مش لاقي البنك التجاري الي حسابي عليه اي الحل,5,2026-02-01 00:00:00,Wego,travel,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,hospitality,عايز احجز مش لاقي البنك التجاري الي حسابي عليه اي الحل,11,54,5★ + negative
6452,ممتاز جدا بس محتاج يزود بالمطاعم اكتر وخدمة التوصيل تكون متاحه باماكن اكتر لان في بعض مطاعم مش موجوده . وفي مطاعم غير متاح فيها توصيل لكل مكان . ولكن التطبيق ممتاز والخدمه سريعه والاسعار كويسة .. بالتوفيق ان شاءالله,5,2023-12-24 00:00:00,Elmenus,food_delivery,play_store,"[""app_experience"", ""delivery"", ""price""]","{""app_experience"": ""positive"", ""delivery"": ""negative"", ""price"": ""positive""}",delivery,negative,digital,ممتاز جدا بس محتاج يزود بالمطاعم اكتر وخدمة التوصيل تكون متاحه باماكن اكتر لان في بعض مطاعم مش موجوده . وفي مطاعم غير متاح فيها توصيل لكل مكان . ولكن التطبيق ممتاز والخدمه سريعه والاسعار كويسة .. بالتوفيق ان شاءالله,40,215,5★ + negative
2517,مطعم عادى اسعاار غاايه من غير داعى ملح زايد والاكل مش احسن حاجه,4,قبل أسبوع,بلبع فرع الشيخ زايد طريق الاوسطى,مطعم,google_maps,"[""price"", ""food""]","{""price"": ""negative"", ""food"": ""negative""}",price,negative,food_beverage,مطعم عادى اسعاار غاايه من غير داعى ملح زايد والاكل مش احسن حاجه,13,63,4★ + negative
2517,مطعم عادى اسعاار غاايه من غير داعى ملح زايد والاكل مش احسن حاجه,4,قبل أسبوع,بلبع فرع الشيخ زايد طريق الاوسطى,مطعم,google_maps,"[""price"", ""food""]","{""price"": ""negative"", ""food"": ""negative""}",food,negative,food_beverage,مطعم عادى اسعاار غاايه من غير داعى ملح زايد والاكل مش احسن حاجه,13,63,4★ + negative
3377,مطعمي  المفضل كل ماجيت القاهره نظافه و اكل وخدمه وضيافه  وأخلاق اتمنى مايكون تغير لاني جايه بعداسبوع بإذن الله طبعآ المطعم الدورالثاني. ولنا تقييم الآن  للأسف لايناسبهم كثيرآ لكن ربما يدفعهم  لتحسين الوضع لأنه أصبح سيئآجدا مع اني تابعت المراجعات الوقت الماضي القريب وعندما حضرت لديهم في يوم ٤نوفمبر للأكل وكان لي صديق قدتناول وجبه في الليله السابقه قداخبرني ان الطعام غير جيد. إلا أني اصررت ان اتناول عشائي  لديهم وقد حضرت للمطبخ قبل الجلوس على الطاوله ونبهت عليهم أن لايكون الاكل بأئتآ او معاد تسخينه بشكل متكرروطويل ماقدعرفته من كفته ضاني وحمام محشي وجدتها غيرجيده ولكني كنت جائع فأكملتها وقبل ذلك كانت أيضآ الخدمه ليست بالشكل المطلوب وقدمولي الطلب متأخر بأكثر من ٢٠دقيقه وايضآ الخبز ناشف ولم يغيره إلا بعدان طلبت ذلك. وقدحصل لدي حالة استفراغ لكامل الاكل في تلك الليله واصبت بإعياء شديد وقد عدت لهم في الليله التاليه ووجدت مديرالمطعم واخبرته بماحصل  وكنت انوي ان أتقدم بشكوى رسميه للجهات المختصه من صحه وسياحه وتعويضي والكشف على مرافق المطعم والعاملين إلا أني تجاوزت عنهم.واكتفي بهذا التعليق لكي احذرالمطعم والناس والله خيرالشاهدين,5,تاريخ التعديل: قبل 4 أشهر,بهية المهندسين,مطعم أطباق اللحوم,google_maps,"[""food"", ""service""]","{""food"": ""negative"", ""service"": ""negative""}",food,negative,food_beverage,مطعمي المفضل كل ماجيت القاهره نظافه و اكل وخدمه وضيافه واخلاق اتمنى مايكون تغير لاني جايه بعداسبوع باذن الله طبعا المطعم الدورالثاني. ولنا تقييم الان للاسف لايناسبهم كثيرا لكن ربما يدفعهم لتحسين الوضع لانه اصبح سيئاجدا مع اني تابعت المراجعات الوقت الماضي القريب وعندما حضرت لديهم في يوم ٤نوفمبر للاكل وكان لي صديق قدتناول وجبه في الليله السابقه قداخبرني ان الطعام غير جيد. الا اني اصررت ان اتناول عشائي لديهم وقد حضرت للمطبخ قبل الجلوس على الطاوله ونبهت عليهم ان لايكون الاكل بائتا او معاد تسخينه بشكل متكرروطويل ماقدعرفته من كفته ضاني وحمام محشي وجدتها غيرجيده ولكني كنت جائع فاكملتها وقبل ذلك كانت ايضا الخدمه ليست بالشكل المطلوب وقدمولي الطلب متاخر باكثر من ٢٠دقيقه وايضا الخبز ناشف ولم يغيره الا بعدان طلبت ذلك. وقدحصل لدي حالة استفراغ لكامل الاكل في تلك الليله واصبت باعياء شديد وقد عدت لهم في الليله التاليه ووجدت مديرالمطعم واخبرته بماحصل وكنت انوي ان اتقدم بشكوى رسميه للجهات المختصه من صحه وسياحه وتعويضي والكشف على مرافق المطعم والعاملين الا اني تجاوزت عنهم.واكتفي بهذا التعليق لكي احذرالمطعم والناس والله خيرالشاهدين,173,1027,5★ + negative
3377,مطعمي  المفضل كل ماجيت القاهره نظافه و اكل وخدمه وضيافه  وأخلاق اتمنى مايكون تغير لاني جايه بعداسبوع بإذن الله طبعآ المطعم الدورالثاني. ولنا تقييم الآن  للأسف لايناسبهم كثيرآ لكن ربما يدفعهم  لتحسين الوضع لأنه أصبح سيئآجدا مع اني تابعت المراجعات الوقت الماضي القريب وعندما حضرت لديهم في يوم ٤نوفمبر للأكل وكان لي صديق قدتناول وجبه في الليله السابقه قداخبرني ان الطعام غير جيد. إلا أني اصررت ان اتناول عشائي  لديهم وقد حضرت للمطبخ قبل الجلوس على الطاوله ونبهت عليهم أن لايكون الاكل بأئتآ او معاد تسخينه بشكل متكرروطويل ماقدعرفته من كفته ضاني وحمام محشي وجدتها غيرجيده ولكني كنت جائع فأكملتها وقبل ذلك كانت أيضآ الخدمه ليست بالشكل المطلوب وقدمولي الطلب متأخر بأكثر من ٢٠دقيقه وايضآ الخبز ناشف ولم يغيره إلا بعدان طلبت ذلك. وقدحصل لدي حالة استفراغ لكامل الاكل في تلك الليله واصبت بإعياء شديد وقد عدت لهم في الليله التاليه ووجدت مديرالمطعم واخبرته بماحصل  وكنت انوي ان أتقدم بشكوى رسميه للجهات المختصه من صحه وسياحه وتعويضي والكشف على مرافق المطعم والعاملين إلا أني تجاوزت عنهم.واكتفي بهذا التعليق لكي احذرالمطعم والناس والله خيرالشاهدين,5,تاريخ التعديل: قبل 4 أشهر,بهية المهندسين,مطعم أطباق اللحوم,google_maps,"[""food"", ""service""]","{""food"": ""negative"", ""service"": ""negative""}",service,negative,food_beverage,مطعمي المفضل كل ماجيت القاهره نظافه و اكل وخدمه وضيافه واخلاق اتمنى مايكون تغير لاني جايه بعداسبوع باذن الله طبعا المطعم الدورالثاني. ولنا تقييم الان للاسف لايناسبهم كثيرا لكن ربما يدفعهم لتحسين الوضع لانه اصبح سيئاجدا مع اني تابعت المراجعات الوقت الماضي القريب وعندما حضرت لديهم في يوم ٤نوفمبر للاكل وكان لي صديق قدتناول وجبه في الليله السابقه قداخبرني ان الطعام غير جيد. الا اني اصررت ان اتناول عشائي لديهم وقد حضرت للمطبخ قبل الجلوس على الطاوله ونبهت عليهم ان لايكون الاكل بائتا او معاد تسخينه بشكل متكرروطويل ماقدعرفته من كفته ضاني وحمام محشي وجدتها غيرجيده ولكني كنت جائع فاكملتها وقبل ذلك كانت ايضا الخدمه ليست بالشكل المطلوب وقدمولي الطلب متاخر باكثر من ٢٠دقيقه وايضا الخبز ناشف ولم يغيره الا بعدان طلبت ذلك. وقدحصل لدي حالة استفراغ لكامل الاكل في تلك الليله واصبت باعياء شديد وقد عدت لهم في الليله التاليه ووجدت مديرالمطعم واخبرته بماحصل وكنت انوي ان اتقدم بشكوى رسميه للجهات المختصه من صحه وسياحه وتعويضي والكشف على مرافق المطعم والعاملين الا اني تجاوزت عنهم.واكتفي بهذا التعليق لكي احذرالمطعم والناس والله خيرالشاهدين,173,1027,5★ + negative
5444,مكان لطيف لتقضيه سهره لطيفه مع الاصحاب وجميل لاعياد الميلاد ...الباند وعازف الأورج والمطربين ممتازين.. لكن يعيب المكان كثره الدخان اللي بيضايق غير المدخنين ... وكمان الصوت عالي جدا,4,قبل سنة,دقة عود,كافيه,google_maps,"[""ambiance"", ""cleanliness""]","{""ambiance"": ""negative"", ""cleanliness"": ""negative""}",ambiance,negative,food_beverage,مكان لطيف لتقضيه سهره لطيفه مع الاصحاب وجميل لاعياد الميلاد ..الباند وعازف الاورج والمطربين ممتازين.. لكن يعيب المكان كثره الدخان اللي بيضايق غير المدخنين .. وكمان الصوت عالي جدا,29,178,4★ + negative
5444,مكان لطيف لتقضيه سهره لطيفه مع الاصحاب وجميل لاعياد الميلاد ...الباند وعازف الأورج والمطربين ممتازين.. لكن يعيب المكان كثره الدخان اللي بيضايق غير المدخنين ... وكمان الصوت عالي جدا,4,قبل سنة,دقة عود,كافيه,google_maps,"[""ambiance"", ""cleanliness""]","{""ambiance"": ""negative"", ""cleanliness"": ""negative""}",cleanliness,negative,food_beverage,مكان لطيف لتقضيه سهره لطيفه مع الاصحاب وجميل لاعياد الميلاد ..الباند وعازف الاورج والمطربين ممتازين.. لكن يعيب المكان كثره الدخان اللي بيضايق غير المدخنين .. وكمان الصوت عالي جدا,29,178,4★ + negative
3899,الأكل كويس و الخدمه معقوله بس المكان مش احسن حاجه,4,قبل شهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps,"[""food"", ""service"", ""ambiance""]","{""food"": ""positive"", ""service"": ""neutral"", ""ambiance"": ""negative""}",ambiance,negative,food_beverage,الاكل كويس و الخدمه معقوله بس المكان مش احسن حاجه,10,49,4★ + negative
7784,افتحوا الدفع عند الاستلام....... ياخي افتحوووو الدفع عند الاستلام.. لااله الاالله وحده.. لان مو الكل عنده بطاقه.. افتحوووو الدفع عند الاستلام..,4,2026-03-04 00:00:00,Amazon,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,digital,افتحوا الدفع عند الاستلام.. ياخي افتحوو الدفع عند الاستلام.. لااله الاالله وحده.. لان مو الكل عنده بطاقه.. افتحوو الدفع عند الاستلام..,21,134,4★ + negative
3835,"افضل قيمة مقابل سعر و خدمة سريعة و المكان نظيف بس ديق شوية.
Best value for money grill house that offer Amazing Kufta, Tarb, & Shish Tawook.
Newly added to menu: Meloukeya",4,تاريخ التعديل: قبل 5 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps,"[""price"", ""service"", ""cleanliness"", ""ambiance"", ""food""]","{""price"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""negative"", ""food"": ""positive""}",ambiance,negative,food_beverage,افضل قيمة مقابل سعر و خدمة سريعة و المكان نظيف بس ديق شوية. Best value for money grill house that offer Amazing Kufta، Tarb، & Shish Tawook. Newly added to menu: Meloukeya,32,171,4★ + negative
572,مكان حلو اكل حلو بس اسعار مبالغ فيها نوعة ما,4,قبل شهر,بيت ورد,مطعم مأكولات لبنانية,google_maps,"[""ambiance"", ""food"", ""price""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""price"": ""negative""}",price,negative,food_beverage,مكان حلو اكل حلو بس اسعار مبالغ فيها نوعة ما,10,44,4★ + negative
2812,بس الدى جى الأغانى بتاعته كلها قديمه نصيحه لو عايز افرو يفضل بلاش المكان ده,5,قبل شهرين,Zulu in Cairo,مطعم مأكولات من جنوب إفريقيا,google_maps,"[""ambiance""]","{""ambiance"": ""negative""}",ambiance,negative,food_beverage,بس الدى جى الاغانى بتاعته كلها قديمه نصيحه لو عايز افرو يفضل بلاش المكان ده,15,75,5★ + negative
2038,"الاكل روعة السعر طبيعي غالي والخدمة كويسة
ارجو ملاحظة الشي طاووق يعملوه فهد وليس صدر زي عندنا في السعودية",5,قبل شهر,مطعم ميت موت مدينة الشيخ زايد,مطعم,google_maps,"[""food"", ""price"", ""service""]","{""food"": ""neutral"", ""price"": ""negative"", ""service"": ""positive""}",price,negative,food_beverage,الاكل روعة السعر طبيعي غالي والخدمة كويسة ارجو ملاحظة الشي طاووق يعملوه فهد وليس صدر زي عندنا في السعودية,19,105,5★ + negative
8321,برنامج محترم بس عايزين نسهل شوية تقييم سعر العقارات,5,2024-11-19 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience"", ""price""]","{""app_experience"": ""positive"", ""price"": ""negative""}",price,negative,digital,برنامج محترم بس عايزين نسهل شوية تقييم سعر العقارات,9,51,5★ + negative
4428,حلو جدا ونظافه حلوه جدا  وفرح بجد تسلم ايديها هكررها تاني اكيد,2,قبل 6 أشهر,MOSCOW COLORS BEAUTY LOUNGE & SPA,صالون تجميل,google_maps,"[""cleanliness"", ""service""]","{""cleanliness"": ""positive"", ""service"": ""positive""}",cleanliness,positive,beauty_fitness,حلو جدا ونظافه حلوه جدا وفرح بجد تسلم ايديها هكررها تاني اكيد,12,61,2★ + positive
4428,حلو جدا ونظافه حلوه جدا  وفرح بجد تسلم ايديها هكررها تاني اكيد,2,قبل 6 أشهر,MOSCOW COLORS BEAUTY LOUNGE & SPA,صالون تجميل,google_maps,"[""cleanliness"", ""service""]","{""cleanliness"": ""positive"", ""service"": ""positive""}",service,positive,beauty_fitness,حلو جدا ونظافه حلوه جدا وفرح بجد تسلم ايديها هكررها تاني اكيد,12,61,2★ + positive
2618,"دخلنا وسألنا فيه كوفي وشاي؟
ردت الموظفه الاولى بدون ابتسامه ايوه ☺️
والثانيه لما جينا نجلس جتنا وقالت لو حتطلبوا درينك لازم تطلبوا سويت 😂ماحبيت اسلوب الاجبار!! عموما جربنا منقوشة العكاوي و القشقوان لذيذه والاطلاله ع النيل جميله لكن ماارجع له من اسلوبهم",1,تاريخ التعديل: قبل شهر,Dalida Cuisine el zamalek,مطعم,google_maps,"[""service"", ""food"", ""ambiance""]","{""service"": ""negative"", ""food"": ""positive"", ""ambiance"": ""positive""}",food,positive,food_beverage,دخلنا وسالنا فيه كوفي وشاي؟ ردت الموظفه الاولى بدون ابتسامه ايوه ☺️ والثانيه لما جينا نجلس جتنا وقالت لو حتطلبوا درينك لازم تطلبوا سويت 😂ماحبيت اسلوب الاجبار! عموما جربنا منقوشة العكاوي و القشقوان لذيذه والاطلاله ع النيل جميله لكن ماارجع له من اسلوبهم,43,251,1★ + positive
2618,"دخلنا وسألنا فيه كوفي وشاي؟
ردت الموظفه الاولى بدون ابتسامه ايوه ☺️
والثانيه لما جينا نجلس جتنا وقالت لو حتطلبوا درينك لازم تطلبوا سويت 😂ماحبيت اسلوب الاجبار!! عموما جربنا منقوشة العكاوي و القشقوان لذيذه والاطلاله ع النيل جميله لكن ماارجع له من اسلوبهم",1,تاريخ التعديل: قبل شهر,Dalida Cuisine el zamalek,مطعم,google_maps,"[""service"", ""food"", ""ambiance""]","{""service"": ""negative"", ""food"": ""positive"", ""ambiance"": ""positive""}",ambiance,positive,food_beverage,دخلنا وسالنا فيه كوفي وشاي؟ ردت الموظفه الاولى بدون ابتسامه ايوه ☺️ والثانيه لما جينا نجلس جتنا وقالت لو حتطلبوا درينك لازم تطلبوا سويت 😂ماحبيت اسلوب الاجبار! عموما جربنا منقوشة العكاوي و القشقوان لذيذه والاطلاله ع النيل جميله لكن ماارجع له من اسلوبهم,43,251,1★ + positive
4512,مطعم جميل ولكن خدمة عملاء سيئة,2,قبل 8 أشهر,Aboalyalshami,مطعم,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""negative""}",ambiance,positive,food_beverage,مطعم جميل ولكن خدمة عملاء سيئة,6,30,2★ + positive
1660,جيد المكان صغير عكس ما تخيلته يقدم مشروبات وكوكيز وكعك بس بالنسبة لي صغير ما ناسبني,4,قبل شهر,Holm Cafe,مقهى,google_maps,"[""ambiance"", ""food""]","{""ambiance"": ""negative"", ""food"": ""neutral""}",ambiance,negative,food_beverage,جيد المكان صغير عكس ما تخيلته يقدم مشروبات وكوكيز وكعك بس بالنسبة لي صغير ما ناسبني,16,83,4★ + negative
963,السعر تمام كويس بس الكواليتي معجبتنيش خالص خالص الفراخ كانت معظمها عظم و شاربة زيت شوية الفرايز كانت حلوة ، الاوردر إلى حد ما بسرعة مجابش جلافز مع الاوردر و لا تيشو (انا اوريدي م بفضل الفراخ فالطعم معجبنيش، ماما و اخويا بيحبوا الفراخ قالوا انه كويس بس كانت تجربة و خلاص ),1,قبل شهرين,تشك تشكن,مطعم دجاج,google_maps,"[""price"", ""food"", ""delivery"", ""service""]","{""price"": ""positive"", ""food"": ""negative"", ""delivery"": ""neutral"", ""service"": ""negative""}",price,positive,food_beverage,السعر تمام كويس بس الكواليتي معجبتنيش خالص خالص الفراخ كانت معظمها عظم و شاربة زيت شوية الفرايز كانت حلوة ، الاوردر الى حد ما بسرعة مجابش جلافز مع الاوردر و لا تيشو (انا اوريدي م بفضل الفراخ فالطعم معجبنيش، ماما و اخويا بيحبوا الفراخ قالوا انه كويس بس كانت تجربة و خلاص ),53,271,1★ + positive
2317,"المكان كويس الناس الشغاله فيه ذوق الى حد ما بس جوده الاكل صعبه جدا
طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الأمراض بتيجى من كده ارجوكم اتقوا الله فى الناس
امى كنت مواعداها ناكل اكله حلوه يحصل فينا كده !! بجد مضايقه",1,قبل 3 أشهر,ست الشام,مطعم مأكولات سورية,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""food"": ""negative""}",ambiance,positive,food_beverage,المكان كويس الناس الشغاله فيه ذوق الى حد ما بس جوده الاكل صعبه جدا طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الامراض بتيجى من كده ارجوكم اتقوا الله فى الناس امى كنت مواعداها ناكل اكله حلوه يحصل فينا كده ! بجد مضايقه,49,245,1★ + positive
2317,"المكان كويس الناس الشغاله فيه ذوق الى حد ما بس جوده الاكل صعبه جدا
طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الأمراض بتيجى من كده ارجوكم اتقوا الله فى الناس
امى كنت مواعداها ناكل اكله حلوه يحصل فينا كده !! بجد مضايقه",1,قبل 3 أشهر,ست الشام,مطعم مأكولات سورية,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""food"": ""negative""}",service,positive,food_beverage,المكان كويس الناس الشغاله فيه ذوق الى حد ما بس جوده الاكل صعبه جدا طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الامراض بتيجى من كده ارجوكم اتقوا الله فى الناس امى كنت مواعداها ناكل اكله حلوه يحصل فينا كده ! بجد مضايقه,49,245,1★ + positive
413,"الاكل ممتاز زي باقي الفروع .. اابيتزا و المعجنات كلها عموما خطيره خطيره

المنقوشه قشطه و عسل بتعملي دماغ و بتعلي الموود

وجنبه النص فرخه مسحب اكثر اكثر مارائعه و مش هتقدر تكملها و يعتبر بتاكل اكتر من صنف فيها فتشبعك نفسيا كمان

المكان ممكن مشكلته ان الصاله صغيره جدا",5,قبل شهرين,مطعم انس الدمشقي,مطعم مأكولات سورية,google_maps,"[""food"", ""ambiance""]","{""food"": ""positive"", ""ambiance"": ""negative""}",ambiance,negative,food_beverage,الاكل ممتاز زي باقي الفروع .. اابيتزا و المعجنات كلها عموما خطيره خطيره المنقوشه قشطه و عسل بتعملي دماغ و بتعلي الموود وجنبه النص فرخه مسحب اكثر اكثر مارائعه و مش هتقدر تكملها و يعتبر بتاكل اكتر من صنف فيها فتشبعك نفسيا كمان المكان ممكن مشكلته ان الصاله صغيره جدا,50,263,5★ + negative
3217,"بالنسبه للمكان جميل
بس تيجى تقعد على طربيزه يقولك محجوزه
مع العلم معلهاش حجز أو حاجه
فأعتقد أنهم بيفضلو الطربيزات لناس وناس وده مش حلو بصراحه",2,قبل شهرين,Carlton Downtown Cairo,فندق,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""negative""}",ambiance,positive,hospitality,بالنسبه للمكان جميل بس تيجى تقعد على طربيزه يقولك محجوزه مع العلم معلهاش حجز او حاجه فاعتقد انهم بيفضلو الطربيزات لناس وناس وده مش حلو بصراحه,26,141,2★ + positive
4292,مطعم ايطالي لطيف مختص بالبيتزا و الباستا اول مره في فرع التجمع المكان هادي و لطيف بس فرع مصر الجديده احسن و اكبر من حيث الخدمه و المنيو دايما بيكون موجود بالكامل,4,قبل 4 أشهر,بيتزا و باستا سان مارينو القاهرة الجديدة,مطعم مأكولات إيطالية,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""negative"", ""food"": ""negative""}",service,negative,food_beverage,مطعم ايطالي لطيف مختص بالبيتزا و الباستا اول مره في فرع التجمع المكان هادي و لطيف بس فرع مصر الجديده احسن و اكبر من حيث الخدمه و المنيو دايما بيكون موجود بالكامل,32,161,4★ + negative
4292,مطعم ايطالي لطيف مختص بالبيتزا و الباستا اول مره في فرع التجمع المكان هادي و لطيف بس فرع مصر الجديده احسن و اكبر من حيث الخدمه و المنيو دايما بيكون موجود بالكامل,4,قبل 4 أشهر,بيتزا و باستا سان مارينو القاهرة الجديدة,مطعم مأكولات إيطالية,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""negative"", ""food"": ""negative""}",food,negative,food_beverage,مطعم ايطالي لطيف مختص بالبيتزا و الباستا اول مره في فرع التجمع المكان هادي و لطيف بس فرع مصر الجديده احسن و اكبر من حيث الخدمه و المنيو دايما بيكون موجود بالكامل,32,161,4★ + negative
796,الاكل حلو بس المكان محتاج ترتيب و تنظيم احسن من كده فى رمضان يعنى هو اختيار ممتاز فى غير رمضان,5,قبل أسبوع,مطعم بحري,مطعم مأكولات بحرية,google_maps,"[""food"", ""cleanliness"", ""ambiance""]","{""food"": ""positive"", ""cleanliness"": ""negative"", ""ambiance"": ""negative""}",cleanliness,negative,food_beverage,الاكل حلو بس المكان محتاج ترتيب و تنظيم احسن من كده فى رمضان يعنى هو اختيار ممتاز فى غير رمضان,20,94,5★ + negative
796,الاكل حلو بس المكان محتاج ترتيب و تنظيم احسن من كده فى رمضان يعنى هو اختيار ممتاز فى غير رمضان,5,قبل أسبوع,مطعم بحري,مطعم مأكولات بحرية,google_maps,"[""food"", ""cleanliness"", ""ambiance""]","{""food"": ""positive"", ""cleanliness"": ""negative"", ""ambiance"": ""negative""}",ambiance,negative,food_beverage,الاكل حلو بس المكان محتاج ترتيب و تنظيم احسن من كده فى رمضان يعنى هو اختيار ممتاز فى غير رمضان,20,94,5★ + negative
518,طلبت بروست من نفس المطعم مو توصيل وبعد فتح البوكس كان الدجاج بارد وله يمكن اكثر من ساعتين البروست لازم يكون فوري مو يجهز ويبقق بالساعات صراحة لا انصح فيه,5,قبل شهر,مطاعم أبو عمار السوري المهندسين,مطعم مأكولات سورية,google_maps,"[""food""]","{""food"": ""negative""}",food,negative,food_beverage,طلبت بروست من نفس المطعم مو توصيل وبعد فتح البوكس كان الدجاج بارد وله يمكن اكثر من ساعتين البروست لازم يكون فوري مو يجهز ويبقق بالساعات صراحة لا انصح فيه,30,153,5★ + negative
1132,"طليت البيتزا البيبروني ، الخامات كانت ممتازة و الجبنة بتشد و جميلة بس البيتزا كانت مليانة مكونات و مكنش في طعم مميز و إجمالا مطلبهاش تاني

بس المطعم مشهور بالباستا و أنهم متميزين بيها بس للأسف مقدرتش اطلبها

المكان أجوائه جميلو جدا و قعدتها لطيفة جدا جدا
الخدمة كانت محترمة و الموظفين لبسهم نظيف و مرتب و علي قدر كبير من الإحترافية",4,قبل شهر,بيسترو مدينة نصر,مطعم مأكولات إيطالية,google_maps,"[""food"", ""ambiance"", ""service"", ""cleanliness""]","{""food"": ""negative"", ""ambiance"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive""}",food,negative,food_beverage,طليت البيتزا البيبروني ، الخامات كانت ممتازة و الجبنة بتشد و جميلة بس البيتزا كانت مليانة مكونات و مكنش في طعم مميز و اجمالا مطلبهاش تاني بس المطعم مشهور بالباستا و انهم متميزين بيها بس للاسف مقدرتش اطلبها المكان اجوائه جميلو جدا و قعدتها لطيفة جدا جدا الخدمة كانت محترمة و الموظفين لبسهم نظيف و مرتب و علي قدر كبير من الاحترافية,62,329,4★ + negative
8470,كان يوجد مشكلة فى تحميل البرنامج وتم إصلاحها بعد التواصل مع فريق الدعم,4,2022-08-09 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience"", ""service""]","{""app_experience"": ""negative"", ""service"": ""positive""}",app_experience,negative,digital,كان يوجد مشكلة فى تحميل البرنامج وتم اصلاحها بعد التواصل مع فريق الدعم,13,70,4★ + negative
3068,الاكل كان حلو بس كان جاي بارد خالص بس الاجواء جميلة,4,قبل شهر,Roufy’s Maadi 231,مطعم مأكولات أمريكية,google_maps,"[""food"", ""delivery"", ""ambiance""]","{""food"": ""positive"", ""delivery"": ""negative"", ""ambiance"": ""positive""}",delivery,negative,food_beverage,الاكل كان حلو بس كان جاي بارد خالص بس الاجواء جميلة,11,51,4★ + negative
4636,"الشقه بصراحه جميله وصاحبة الشقه أ.هاله ذو اخلاق رفيعة المستوى
والشقه مطله على النيل وسعرها مناسب
بالنسبه للبرج يحتاج الى التفات منالمشغلون له",5,قبل 3 أشهر,فندق الياسمين المنيل,فندق,google_maps,"[""ambiance"", ""service"", ""price"", ""cleanliness""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""price"": ""positive"", ""cleanliness"": ""negative""}",cleanliness,negative,hospitality,الشقه بصراحه جميله وصاحبة الشقه ا.هاله ذو اخلاق رفيعة المستوى والشقه مطله على النيل وسعرها مناسب بالنسبه للبرج يحتاج الى التفات منالمشغلون له,23,141,5★ + negative
3264,"من أجمل الاماكن في القاهرة بالنسبة لي ، جلسة مريحة ورائعه تنفع للأسترخاء وتشرب فيها احلى "" ميكاتو "" وتقريباً اجمل مكان يسوي الميكاتو في القاهرة الخدمة مش احترافيه صراحه ولكن لايعيب المكان .",5,قبل 4 أشهر,Garden Promenade Café,مطعم,google_maps,"[""ambiance"", ""food"", ""service""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""negative""}",service,negative,food_beverage,"من اجمل الاماكن في القاهرة بالنسبة لي ، جلسة مريحة ورائعه تنفع للاسترخاء وتشرب فيها احلى "" ميكاتو "" وتقريبا اجمل مكان يسوي الميكاتو في القاهرة الخدمة مش احترافيه صراحه ولكن لايعيب المكان .",34,188,5★ + negative
6518,طبعاً اشكر شركة كريم على هذا التطبيق الرائع الذي جعلني اتنقل بسهولة ولكن توجد مشكلة واحدة وهيه انا لايوجد لي قائمة بالطعام يعني لااستطيع طلب الطعام لان لايوجد هذه الخاصية فقط مشاوير..,4,2026-03-12 00:00:00,Careem,transport,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,transport,طبعا اشكر شركة كريم على هذا التطبيق الرائع الذي جعلني اتنقل بسهولة ولكن توجد مشكلة واحدة وهيه انا لايوجد لي قائمة بالطعام يعني لااستطيع طلب الطعام لان لايوجد هذه الخاصية فقط مشاوير..,32,182,4★ + negative
3656,مستوى الخدمه والاكل اقل من الأول,4,تاريخ التعديل: قبل شهرين,المخبز اللبناني,مطعم بيتزا,google_maps,"[""service"", ""food""]","{""service"": ""negative"", ""food"": ""negative""}",service,negative,food_beverage,مستوى الخدمه والاكل اقل من الاول,6,32,4★ + negative
